id,year,classid,female,male,hispanic,white,black,asian,native,race,freelunch,ell,sped,grade,test,bump,st_math
166267,2010,11,1,0,1,0,0,0,0,"hispanic",1,0,1,7,62.93533,3.556529,0
167537,2010,11,0,1,0,0,1,0,0,"black",1,0,0,7,61.10487,3.743792,0
182187,2010,11,1,0,1,0,0,0,0,"hispanic",1,0,1,7,60.26685,2.933797,0
184582,2010,11,1,0,0,0,1,0,0,"black",1,0,0,7,62.52237,3.040308,0
189738,2010,11,1,0,0,0,1,0,0,"black",1,0,0,7,59.02902,2.953459,0
216847,2010,11,1,0,1,0,0,0,0,"hispanic",1,0,1,7,63.06636,3.139243,0
218277,2010,11,0,1,1,0,0,0,0,"hispanic",1,1,0,7,63.09315,4.611773,0
229650,2010,11,0,1,1,0,0,0,0,"hispanic",1,0,0,7,63.73221,3.953598,0
243940,2010,11,1,0,1,0,0,0,0,"hispanic",1,0,0,7,65.45555,1.477183,0
251540,2010,11,1,0,1,0,0,0,0,"hispanic",1,1,1,7,61.14948,4.431529,0
251590,2010,11,1,0,1,0,0,0,0,"hispanic",1,1,0,7,60.88366,3.331935,0
252601,2010,11,0,1,1,0,0,0,0,"hispanic",1,1,0,7,62.93139,2.333381,0
268016,2010,11,1,0,1,0,0,0,0,"hispanic",1,0,0,7,58.99665,1.789396,0
268488,2010,11,0,1,1,0,0,0,0,"hispanic",1,0,0,7,63.36489,3.85671,0
271291,2010,11,1,0,0,0,1,0,0,"black",0,0,1,7,64.44396,4.295347,0
278821,2010,11,0,1,1,0,0,0,0,"hispanic",0,0,1,7,59.82799,2.53336,0
298617,2010,11,1,0,0,0,0,1,0,"asian",1,1,0,7,62.24081,3.080637,0
11572,2010,12,1,0,1,0,0,0,0,"hispanic",1,1,0,7,68.05481,2.556857,0
34912,2010,12,0,1,0,0,0,1,0,"asian",1,1,0,7,63.65077,3.415653,0
38915,2010,12,0,1,1,0,0,0,0,"hispanic",1,0,0,7,68.92065,1.8656,0
41347,2010,12,0,1,1,0,0,0,0,"hispanic",0,0,0,7,68.12276,3.010828,0
57163,2010,12,0,1,1,0,0,0,0,"hispanic",0,1,0,7,69.37049,1.609263,0
90731,2010,12,1,0,0,0,1,0,0,"black",1,0,0,7,69.2344,3.89933,0
91054,2010,12,0,1,0,0,1,0,0,"black",1,0,0,7,63.87093,3.004696,0
104531,2010,12,1,0,0,0,1,0,0,"black",1,0,0,7,67.94112,2.879982,0
127838,2010,12,1,0,0,0,0,1,0,"asian",0,0,0,7,66.22115,3.241863,0
129273,2010,12,1,0,0,0,0,1,0,"asian",1,0,0,7,70.13493,4.414391,0
132668,2010,12,1,0,0,0,1,0,0,"black",1,0,0,7,64.65837,2.233323,0
133104,2010,12,1,0,0,0,0,1,0,"asian",1,0,0,7,69.84792,2.505583,0
154634,2010,12,1,0,0,0,1,0,0,"black",1,0,0,7,67.13656,2.411439,0
166996,2010,12,1,0,0,0,1,0,0,"black",1,0,1,7,66.08099,3.488367,0
169794,2010,12,1,0,0,0,1,0,0,"black",0,0,0,7,69.36234,3.550007,0
174469,2010,12,1,0,0,0,1,0,0,"black",1,0,0,7,65.40094,3.184885,0
190957,2010,12,1,0,1,0,0,0,0,"hispanic",1,1,0,7,64.62917,3.000328,0
203228,2010,12,1,0,0,0,1,0,0,"black",1,0,0,7,65.2036,1.922927,0
217430,2010,12,1,0,1,0,0,0,0,"hispanic",1,0,1,7,67.00613,1.851369,0
230948,2010,12,0,1,1,0,0,0,0,"hispanic",1,0,0,7,65.16114,2.763189,0
249068,2010,12,1,0,1,0,0,0,0,"hispanic",1,1,0,7,67.28112,2.28307,0
282756,2010,12,0,1,1,0,0,0,0,"hispanic",1,0,0,7,69.67827,3.869267,0
296999,2010,12,1,0,0,0,0,1,0,"asian",1,0,1,7,64.48193,2.419835,0
297059,2010,12,0,1,0,0,0,1,0,"asian",1,0,0,7,68.31592,2.782136,0
38323,2010,13,0,1,0,0,1,0,0,"black",1,0,0,7,70.6223,4.180372,0
49068,2010,13,1,0,0,0,1,0,0,"black",0,0,0,7,67.30524,2.1592,0
56558,2010,13,0,1,1,0,0,0,0,"hispanic",1,0,0,7,69.44202,3.986164,0
71977,2010,13,0,1,1,0,0,0,0,"hispanic",1,0,0,7,69.68328,2.177378,0
85742,2010,13,0,1,0,0,0,1,0,"asian",1,1,0,7,70.69915,2.260476,0
98311,2010,13,0,1,1,0,0,0,0,"hispanic",1,0,1,7,70.83746,3.120455,0
122360,2010,13,1,0,0,1,0,0,0,"white",0,0,0,7,69.42342,3.534765,0
143113,2010,13,1,0,0,0,0,1,0,"asian",1,0,0,7,71.90171,.7585454,0
145200,2010,13,0,1,0,0,1,0,0,"black",0,0,0,7,69.17023,4.35836,0
182305,2010,13,0,1,0,1,0,0,0,"white",0,0,0,7,70.23462,2.649075,0
194449,2010,13,0,1,1,0,0,0,0,"hispanic",1,0,0,7,67.88546,2.714797,0
213632,2010,13,0,1,0,1,0,0,0,"white",0,0,0,7,69.40397,3.054459,0
223115,2010,13,1,0,1,0,0,0,0,"hispanic",1,0,0,7,70.57556,-.1239755,0
225772,2010,13,0,1,1,0,0,0,0,"hispanic",1,0,0,7,68.48438,3.852257,0
231499,2010,13,0,1,0,0,0,1,0,"asian",1,0,0,7,69.71474,1.966968,0
245735,2010,13,1,0,1,0,0,0,0,"hispanic",1,1,1,7,67.1286,3.174409,0
248851,2010,13,0,1,1,0,0,0,0,"hispanic",1,0,0,7,70.53252,3.563853,0
251300,2010,13,0,1,1,0,0,0,0,"hispanic",1,1,0,7,67.75562,3.172951,0
252918,2010,13,1,0,1,0,0,0,0,"hispanic",1,0,0,7,68.67356,2.44712,0
281616,2010,13,0,1,0,0,1,0,0,"black",0,0,0,7,71.50334,1.735148,0
285424,2010,13,0,1,1,0,0,0,0,"hispanic",1,1,0,7,73.60075,2.997577,0
287060,2010,13,1,0,1,0,0,0,0,"hispanic",0,0,0,7,72.46402,4.248071,0
291187,2010,13,0,1,1,0,0,0,0,"hispanic",1,0,0,7,68.87316,3.208821,0
294444,2010,13,1,0,1,0,0,0,0,"hispanic",0,1,0,7,67.8657,2.680932,0
38240,2010,14,0,1,1,0,0,0,0,"hispanic",1,1,0,7,76.08061,3.009901,0
47820,2010,14,1,0,0,0,1,0,0,"black",1,0,0,7,76.59185,1.867114,0
54906,2010,14,0,1,1,0,0,0,0,"hispanic",0,0,1,7,78.90125,3.939353,0
64884,2010,14,0,1,0,1,0,0,0,"white",0,0,0,7,76.40455,2.198362,0
68968,2010,14,0,1,0,1,0,0,0,"white",0,0,0,7,73.90763,.9933293,0
73856,2010,14,0,1,0,1,0,0,0,"white",0,0,1,7,75.3271,2.765042,0
88507,2010,14,0,1,0,0,1,0,0,"black",0,0,0,7,77.93893,1.636673,0
88910,2010,14,0,1,0,1,0,0,0,"white",1,1,0,7,75.95242,4.21915,0
125349,2010,14,0,1,0,0,0,1,0,"asian",1,0,0,7,76.69456,2.910203,0
133038,2010,14,1,0,0,0,1,0,0,"black",1,0,0,7,77.02401,4.063065,0
144545,2010,14,0,1,0,0,1,0,0,"black",1,0,0,7,76.49586,4.83132,0
146776,2010,14,0,1,1,0,0,0,0,"hispanic",1,1,1,7,79.29936,3.49477,0
163744,2010,14,0,1,0,0,1,0,0,"black",1,0,0,7,78.57472,3.061915,0
169600,2010,14,0,1,1,0,0,0,0,"hispanic",1,0,0,7,75.27319,3.529696,0
170834,2010,14,1,0,0,0,1,0,0,"black",1,0,0,7,70.5246,2.086288,0
220601,2010,14,0,1,1,0,0,0,0,"hispanic",1,1,0,7,74.51028,4.99849,0
227215,2010,14,0,1,1,0,0,0,0,"hispanic",0,0,0,7,71.56522,2.67986,0
228366,2010,14,0,1,1,0,0,0,0,"hispanic",1,1,0,7,75.38641,1.492194,0
243852,2010,14,1,0,0,0,1,0,0,"black",0,0,0,7,75.8241,3.453875,0
245177,2010,14,0,1,0,0,1,0,0,"black",1,0,0,7,75.30594,4.013706,0
248291,2010,14,0,1,1,0,0,0,0,"hispanic",1,0,0,7,74.51713,3.503191,0
259434,2010,14,0,1,0,0,0,1,0,"asian",1,0,0,7,76.97702,2.123955,0
267126,2010,14,1,0,1,0,0,0,0,"hispanic",1,0,0,7,74.85523,2.898119,0
268791,2010,14,1,0,0,0,0,1,0,"asian",0,0,0,7,75.28628,4.538588,0
277645,2010,14,1,0,1,0,0,0,0,"hispanic",1,1,0,7,73.68571,3.108405,0
277648,2010,14,0,1,1,0,0,0,0,"hispanic",1,1,0,7,78.88568,3.071193,0
279016,2010,14,0,1,1,0,0,0,0,"hispanic",0,0,1,7,78.74035,4.560835,0
286190,2010,14,0,1,1,0,0,0,0,"hispanic",1,0,0,7,72.85468,1.573841,0
289209,2010,14,1,0,1,0,0,0,0,"hispanic",1,0,0,7,74.76413,3.069084,0
13370,2010,15,1,0,0,0,0,1,0,"asian",0,0,0,7,84.22205,3.378975,0
37049,2010,15,0,1,0,0,1,0,0,"black",1,0,0,7,82.47379,3.994664,0
38492,2010,15,1,0,0,0,1,0,0,"black",1,0,1,7,79.30649,1.591321,0
57579,2010,15,0,1,1,0,0,0,0,"hispanic",1,1,1,7,79.22885,2.37288,0
83953,2010,15,0,1,0,1,0,0,0,"white",0,0,0,7,80.27284,4.100036,0
84206,2010,15,1,0,1,0,0,0,0,"hispanic",0,0,0,7,82.12059,3.864259,0
120010,2010,15,0,1,0,1,0,0,0,"white",0,0,0,7,85.43896,1.276345,0
124887,2010,15,0,1,0,1,0,0,0,"white",0,0,0,7,77.89682,3.090149,0
145878,2010,15,0,1,0,0,1,0,0,"black",1,0,0,7,87.14771,2.340533,0
156923,2010,15,0,1,0,1,0,0,0,"white",0,0,0,7,79.47327,4.224036,0
219476,2010,15,1,0,1,0,0,0,0,"hispanic",0,0,0,7,82.53699,3.250505,0
219815,2010,15,0,1,1,0,0,0,0,"hispanic",0,0,0,7,80.56366,2.997979,0
223508,2010,15,0,1,0,0,1,0,0,"black",1,0,0,7,83.58572,2.354824,0
241210,2010,15,0,1,1,0,0,0,0,"hispanic",1,0,0,7,86.26574,4.088212,0
247107,2010,15,0,1,0,1,0,0,0,"white",1,0,1,7,84.36243,2.829928,0
248522,2010,15,1,0,1,0,0,0,0,"hispanic",0,0,0,7,80.20582,2.832948,0
250369,2010,15,0,1,0,1,0,0,0,"white",0,0,0,7,78.94921,1.377863,0
257367,2010,15,0,1,0,1,0,0,0,"white",1,0,0,7,79.69167,3.898532,0
269552,2010,15,0,1,1,0,0,0,0,"hispanic",1,0,0,7,86.0552,1.324244,0
277915,2010,15,0,1,0,0,1,0,0,"black",1,0,0,7,85.05631,3.834536,0
292375,2010,15,0,1,1,0,0,0,0,"hispanic",1,0,0,7,85.30756,3.007661,0
297617,2010,15,1,0,0,0,0,1,0,"asian",1,0,0,7,85.39713,2.206569,0
299218,2010,15,1,0,0,0,0,1,0,"asian",0,0,0,7,84.20554,1.247144,0
30194,2010,16,0,1,1,0,0,0,0,"hispanic",0,0,0,7,108.2975,3.485327,0
33931,2010,16,0,1,0,0,0,1,0,"asian",0,0,0,7,111.0456,3.181814,0
57601,2010,16,1,0,0,0,1,0,0,"black",0,0,0,7,101.0856,3.28171,0
67951,2010,16,1,0,0,0,0,1,0,"asian",0,0,0,7,105.491,2.948237,0
79543,2010,16,1,0,0,0,1,0,0,"black",1,0,0,7,90.25829,2.638915,0
84105,2010,16,0,1,1,0,0,0,0,"hispanic",0,0,0,7,96.20161,2.543074,0
90255,2010,16,1,0,1,0,0,0,0,"hispanic",1,0,0,7,103.4596,2.335306,0
90308,2010,16,0,1,0,0,1,0,0,"black",0,0,0,7,115.1917,4.061154,0
133181,2010,16,1,0,0,1,0,0,0,"white",0,0,0,7,97.05993,1.697413,0
140473,2010,16,1,0,0,1,0,0,0,"white",0,0,0,7,93.07849,4.336676,0
146065,2010,16,0,1,0,0,1,0,0,"black",1,0,0,7,86.77106,2.440309,0
156890,2010,16,0,1,0,1,0,0,0,"white",0,0,0,7,85.55243,2.091281,0
231671,2010,16,0,1,0,1,0,0,0,"white",0,0,0,7,103.1502,4.006108,0
241988,2010,16,1,0,1,0,0,0,0,"hispanic",1,0,0,7,92.25438,2.775139,0
246409,2010,16,0,1,0,1,0,0,0,"white",0,0,0,7,104.416,1.200927,0
266933,2010,16,1,0,0,0,0,1,0,"asian",1,0,0,7,86.6862,2.25623,0
269630,2010,16,0,1,1,0,0,0,0,"hispanic",1,0,0,7,93.27764,2.44529,0
269871,2010,16,1,0,0,0,0,1,0,"asian",1,0,0,7,86.80588,3.548128,0
270185,2010,16,0,1,0,0,0,1,0,"asian",1,0,0,7,104.9384,2.276373,0
286283,2010,16,0,1,1,0,0,0,0,"hispanic",0,0,0,7,92.78739,1.350208,0
298439,2010,16,0,1,1,0,0,0,0,"hispanic",1,1,0,7,87.29465,3.723344,0
299016,2010,16,0,1,0,0,0,1,0,"asian",0,0,0,7,91.90752,4.322705,0
299199,2010,16,0,1,0,0,0,1,0,"asian",1,0,0,7,86.90794,2.213568,0
299355,2010,16,1,0,0,0,0,1,0,"asian",1,1,0,7,107.2712,3.374346,0
29293,2010,17,1,0,0,0,1,0,0,"black",1,1,0,8,53.63067,5.426942,0
30188,2010,17,0,1,1,0,0,0,0,"hispanic",1,0,1,8,44.23381,3.73196,0
30451,2010,17,0,1,0,0,0,0,1,"native",1,0,0,8,49.34388,3.07205,0
34614,2010,17,0,1,0,0,1,0,0,"black",1,0,1,8,38.99749,1.955152,0
37129,2010,17,0,1,0,0,1,0,0,"black",1,0,1,8,53.3103,3.465118,0
38032,2010,17,1,0,1,0,0,0,0,"hispanic",1,1,0,8,47.59396,3.715606,0
93618,2010,17,0,1,1,0,0,0,0,"hispanic",1,1,0,8,50.27565,2.858292,0
120615,2010,17,0,1,1,0,0,0,0,"hispanic",1,1,0,8,56.32407,2.415362,0
127837,2010,17,0,1,0,0,0,1,0,"asian",1,0,1,8,52.15151,2.783608,0
129252,2010,17,1,0,0,0,0,1,0,"asian",1,0,1,8,53.8297,2.391784,0
144430,2010,17,1,0,0,0,1,0,0,"black",1,0,0,8,54.51638,4.019127,0
147384,2010,17,1,0,1,0,0,0,0,"hispanic",1,1,1,8,39.84587,4.581441,0
154912,2010,17,1,0,1,0,0,0,0,"hispanic",1,1,1,8,37.3372,3.481434,0
157568,2010,17,0,1,0,0,1,0,0,"black",1,1,0,8,54.39798,3.759795,0
182859,2010,17,1,0,1,0,0,0,0,"hispanic",1,1,0,8,55.54856,1.994315,0
190138,2010,17,1,0,0,0,1,0,0,"black",0,0,0,8,55.68735,2.636766,0
192213,2010,17,1,0,0,0,1,0,0,"black",1,0,0,8,50.38252,4.30536,0
209550,2010,17,1,0,0,0,1,0,0,"black",1,0,0,8,49.41684,3.934538,0
218627,2010,17,1,0,0,0,1,0,0,"black",1,0,1,8,51.03398,4.177626,0
219857,2010,17,0,1,1,0,0,0,0,"hispanic",1,1,0,8,57.63915,4.441591,0
220733,2010,17,1,0,1,0,0,0,0,"hispanic",1,1,1,8,53.63857,3.232568,0
222166,2010,17,0,1,1,0,0,0,0,"hispanic",1,0,1,8,50.08802,3.210348,0
231018,2010,17,1,0,1,0,0,0,0,"hispanic",1,1,0,8,52.77353,3.268159,0
245724,2010,17,1,0,1,0,0,0,0,"hispanic",1,0,0,8,53.55862,3.398976,0
247159,2010,17,1,0,1,0,0,0,0,"hispanic",1,1,0,8,52.47729,2.593174,0
247223,2010,17,1,0,0,0,0,1,0,"asian",1,0,1,8,55.28163,2.977542,0
270840,2010,17,1,0,1,0,0,0,0,"hispanic",1,1,0,8,54.32784,1.947356,0
279412,2010,17,1,0,0,0,0,1,0,"asian",1,1,1,8,54.98961,3.355009,0
32009,2010,18,1,0,0,0,1,0,0,"black",0,0,1,8,58.68869,2.677095,0
32322,2010,18,1,0,0,0,1,0,0,"black",1,0,1,8,58.02692,3.024416,0
41054,2010,18,1,0,0,0,1,0,0,"black",1,1,0,8,59.28912,3.685512,0
49679,2010,18,0,1,1,0,0,0,0,"hispanic",1,1,0,8,57.80416,2.669371,0
51317,2010,18,0,1,1,0,0,0,0,"hispanic",1,0,0,8,59.56848,1.486358,0
61903,2010,18,0,1,0,0,1,0,0,"black",1,0,0,8,60.77119,1.751892,0
92017,2010,18,0,1,0,0,1,0,0,"black",1,0,0,8,58.88271,2.548577,0
93107,2010,18,1,0,0,0,1,0,0,"black",1,0,0,8,59.37452,4.120669,0
130093,2010,18,1,0,0,0,0,1,0,"asian",1,0,1,8,59.15621,4.418968,0
145632,2010,18,1,0,0,0,1,0,0,"black",1,0,0,8,61.93639,2.91287,0
146756,2010,18,0,1,0,0,1,0,0,"black",1,0,0,8,60.15088,4.117476,0
182130,2010,18,0,1,1,0,0,0,0,"hispanic",1,0,1,8,57.29934,3.250381,0
190414,2010,18,1,0,1,0,0,0,0,"hispanic",1,0,0,8,57.64815,2.536289,0
198106,2010,18,0,1,0,0,1,0,0,"black",1,0,0,8,58.26286,2.22484,0
200508,2010,18,1,0,0,0,1,0,0,"black",1,1,1,8,59.09449,2.990604,0
201390,2010,18,1,0,0,0,1,0,0,"black",0,0,1,8,60.86124,3.547855,0
208053,2010,18,0,1,0,1,0,0,0,"white",1,0,0,8,60.31314,.4609546,0
225512,2010,18,0,1,1,0,0,0,0,"hispanic",0,1,0,8,55.68164,2.7258,0
228200,2010,18,1,0,1,0,0,0,0,"hispanic",1,1,0,8,61.63777,3.640797,0
243276,2010,18,1,0,1,0,0,0,0,"hispanic",1,0,0,8,63.61631,4.027037,0
246358,2010,18,0,1,1,0,0,0,0,"hispanic",1,0,0,8,60.17679,2.268511,0
247839,2010,18,0,1,1,0,0,0,0,"hispanic",1,1,0,8,57.96567,4.187333,0
252595,2010,18,1,0,1,0,0,0,0,"hispanic",1,1,0,8,60.28458,2.192398,0
278522,2010,18,0,1,1,0,0,0,0,"hispanic",1,1,0,8,57.68692,1.904874,0
291847,2010,18,1,0,1,0,0,0,0,"hispanic",1,1,0,8,58.04911,3.927365,0
297703,2010,18,0,1,0,0,0,1,0,"asian",1,1,0,8,60.29963,2.624384,0
3746,2010,19,1,0,0,0,1,0,0,"black",1,0,0,8,64.54878,1.388914,0
33651,2010,19,1,0,1,0,0,0,0,"hispanic",1,1,0,8,65.04086,2.708457,0
37040,2010,19,0,1,0,0,1,0,0,"black",1,0,1,8,66.21237,2.69985,0
49067,2010,19,1,0,0,0,1,0,0,"black",1,0,0,8,65.92879,2.805444,0
63623,2010,19,0,1,0,0,1,0,0,"black",1,0,0,8,60.85946,4.117893,0
64180,2010,19,0,1,0,0,1,0,0,"black",1,0,0,8,62.35364,2.798286,0
77110,2010,19,0,1,1,0,0,0,0,"hispanic",1,1,0,8,66.70531,2.564304,0
83097,2010,19,1,0,0,0,1,0,0,"black",1,0,0,8,63.99355,2.467443,0
89520,2010,19,1,0,1,0,0,0,0,"hispanic",1,0,0,8,64.48051,1.954121,0
91481,2010,19,1,0,1,0,0,0,0,"hispanic",1,0,0,8,64.79964,2.552073,0
94139,2010,19,1,0,1,0,0,0,0,"hispanic",1,1,1,8,62.57708,4.20225,0
122163,2010,19,0,1,0,0,1,0,0,"black",1,0,0,8,64.31026,2.357808,0
137171,2010,19,1,0,0,0,1,0,0,"black",0,0,0,8,62.03656,4.370158,0
141017,2010,19,0,1,0,0,1,0,0,"black",1,0,1,8,64.34068,2.000481,0
158265,2010,19,0,1,0,0,1,0,0,"black",1,0,0,8,62.51977,1.266108,0
162315,2010,19,0,1,0,0,1,0,0,"black",0,0,1,8,61.10324,5.140877,0
163882,2010,19,0,1,1,0,0,0,0,"hispanic",1,1,0,8,63.4804,3.087238,0
174593,2010,19,1,0,0,0,1,0,0,"black",1,0,0,8,64.88095,3.216724,0
175023,2010,19,1,0,0,0,1,0,0,"black",1,0,0,8,62.01101,3.72248,0
182471,2010,19,1,0,1,0,0,0,0,"hispanic",1,1,0,8,63.67516,3.375766,0
188829,2010,19,1,0,0,0,1,0,0,"black",1,1,0,8,62.07446,4.948051,0
192198,2010,19,0,1,0,0,1,0,0,"black",1,0,0,8,68.4529,3.288533,0
199264,2010,19,1,0,0,0,1,0,0,"black",1,0,0,8,65.71991,2.539788,0
221210,2010,19,1,0,1,0,0,0,0,"hispanic",1,1,0,8,63.16541,4.862363,0
226127,2010,19,0,1,0,0,1,0,0,"black",1,0,0,8,61.8104,3.869189,0
245720,2010,19,0,1,1,0,0,0,0,"hispanic",1,0,0,8,64.67803,3.12331,0
248132,2010,19,1,0,1,0,0,0,0,"hispanic",1,1,0,8,61.07442,2.998852,0
248243,2010,19,1,0,1,0,0,0,0,"hispanic",1,1,0,8,63.53968,3.856401,0
250540,2010,19,0,1,1,0,0,0,0,"hispanic",1,1,0,8,61.84158,2.036457,0
252593,2010,19,0,1,1,0,0,0,0,"hispanic",1,1,0,8,68.86654,3.543945,0
278309,2010,19,0,1,1,0,0,0,0,"hispanic",1,1,0,8,62.1248,2.892182,0
280527,2010,19,1,0,1,0,0,0,0,"hispanic",1,0,1,8,62.91771,2.730163,0
281834,2010,19,0,1,1,0,0,0,0,"hispanic",1,0,0,8,67.56485,5.328481,0
285088,2010,19,0,1,1,0,0,0,0,"hispanic",1,1,0,8,66.85342,3.486015,0
299206,2010,19,0,1,0,0,0,1,0,"asian",1,0,0,8,69.93851,3.049957,0
19762,2010,20,0,1,0,1,0,0,0,"white",0,0,0,8,68.17226,3.662344,0
38132,2010,20,1,0,0,0,1,0,0,"black",0,0,1,8,70.01601,3.70534,0
62369,2010,20,1,0,0,0,1,0,0,"black",1,0,0,8,71.82187,2.308821,0
65122,2010,20,0,1,0,0,1,0,0,"black",1,0,0,8,67.04111,2.731658,0
77652,2010,20,1,0,0,0,1,0,0,"black",0,0,0,8,69.49215,4.06256,0
102473,2010,20,0,1,0,0,1,0,0,"black",0,0,0,8,66.13633,2.895667,0
108735,2010,20,1,0,0,0,1,0,0,"black",1,0,0,8,69.43534,2.333014,0
117638,2010,20,1,0,0,0,1,0,0,"black",1,0,0,8,68.86787,3.5883,0
119686,2010,20,1,0,0,1,0,0,0,"white",1,1,0,8,67.92086,3.035506,0
122020,2010,20,1,0,0,0,0,1,0,"asian",1,0,0,8,72.43259,4.750904,0
142105,2010,20,1,0,1,0,0,0,0,"hispanic",1,0,0,8,67.87187,3.613094,0
161836,2010,20,1,0,0,0,0,1,0,"asian",1,0,1,8,70.1265,3.53519,0
183289,2010,20,0,1,0,0,1,0,0,"black",1,0,1,8,64.13795,4.670588,0
276971,2010,20,1,0,0,0,1,0,0,"black",1,0,0,8,69.18921,1.85493,0
280610,2010,20,0,1,0,0,1,0,0,"black",1,0,0,8,67.44199,4.644596,0
282804,2010,20,1,0,1,0,0,0,0,"hispanic",1,0,1,8,67.34447,3.036147,0
282927,2010,20,0,1,1,0,0,0,0,"hispanic",1,0,1,8,69.35809,3.402814,0
285368,2010,20,1,0,0,0,1,0,0,"black",1,0,0,8,69.43633,2.725917,0
287613,2010,20,1,0,0,0,1,0,0,"black",1,0,0,8,69.99409,3.470921,0
12449,2010,21,0,1,0,0,1,0,0,"black",1,0,0,8,73.09109,5.763997,0
29498,2010,21,1,0,0,0,1,0,0,"black",1,0,0,8,70.6933,3.706306,0
36917,2010,21,1,0,1,0,0,0,0,"hispanic",1,0,0,8,71.34518,3.529514,0
51315,2010,21,1,0,1,0,0,0,0,"hispanic",1,1,1,8,69.64349,1.680528,0
93685,2010,21,1,0,1,0,0,0,0,"hispanic",1,0,0,8,72.5481,1.925185,0
99759,2010,21,0,1,0,0,1,0,0,"black",0,0,0,8,70.15307,5.108181,0
102647,2010,21,0,1,0,0,1,0,0,"black",1,1,0,8,71.48032,4.682795,0
122334,2010,21,1,0,1,0,0,0,0,"hispanic",1,1,0,8,74.68294,2.292195,0
127539,2010,21,1,0,0,1,0,0,0,"white",1,0,0,8,70.85846,3.114599,0
146289,2010,21,0,1,0,0,1,0,0,"black",1,0,0,8,71.98082,5.773083,0
150051,2010,21,0,1,0,0,1,0,0,"black",0,0,0,8,71.02918,3.68131,0
154968,2010,21,1,0,0,1,0,0,0,"white",0,0,0,8,72.89856,4.385868,0
160114,2010,21,0,1,0,0,1,0,0,"black",0,0,0,8,68.23751,3.282313,0
193774,2010,21,0,1,0,1,0,0,0,"white",0,0,0,8,73.63,3.127679,0
199871,2010,21,1,0,0,0,1,0,0,"black",1,0,0,8,72.50749,2.58585,0
214354,2010,21,0,1,0,0,0,1,0,"asian",1,1,0,8,69.69016,3.283721,0
215607,2010,21,0,1,1,0,0,0,0,"hispanic",1,0,1,8,69.18771,2.607915,0
215721,2010,21,0,1,1,0,0,0,0,"hispanic",1,0,0,8,72.54469,4.914453,0
238171,2010,21,0,1,0,1,0,0,0,"white",0,0,1,8,70.00208,3.796762,0
245784,2010,21,0,1,1,0,0,0,0,"hispanic",1,0,0,8,76.69041,1.989751,0
258023,2010,21,1,0,1,0,0,0,0,"hispanic",1,0,0,8,70.74475,4.224458,0
266626,2010,21,0,1,1,0,0,0,0,"hispanic",1,0,1,8,70.74074,4.866342,0
267215,2010,21,0,1,0,0,0,1,0,"asian",1,0,0,8,71.61354,2.746116,0
269483,2010,21,0,1,0,1,0,0,0,"white",0,1,0,8,67.5978,2.330725,0
270793,2010,21,1,0,1,0,0,0,0,"hispanic",0,0,1,8,71.09585,3.217592,0
278261,2010,21,0,1,0,0,0,1,0,"asian",0,0,0,8,69.69202,2.790426,0
297859,2010,21,1,0,0,0,0,1,0,"asian",1,0,0,8,69.55133,1.914808,0
29309,2010,22,1,0,1,0,0,0,0,"hispanic",1,0,0,8,75.8184,.3646683,0
33574,2010,22,1,0,1,0,0,0,0,"hispanic",1,1,0,8,73.45808,2.190936,0
34836,2010,22,0,1,1,0,0,0,0,"hispanic",0,0,0,8,79.52638,3.138913,0
35032,2010,22,0,1,0,0,1,0,0,"black",0,0,0,8,77.17284,3.207377,0
55153,2010,22,1,0,1,0,0,0,0,"hispanic",0,0,0,8,73.33945,3.639383,0
55167,2010,22,0,1,1,0,0,0,0,"hispanic",1,0,0,8,80.05685,2.681005,0
128551,2010,22,1,0,0,0,0,1,0,"asian",1,0,0,8,74.03963,3.100809,0
138900,2010,22,1,0,0,0,0,1,0,"asian",0,0,0,8,79.95547,.7335634,0
146690,2010,22,1,0,0,0,1,0,0,"black",0,0,1,8,73.04861,1.796109,0
150529,2010,22,0,1,0,0,1,0,0,"black",1,0,0,8,74.68,2.954826,0
151825,2010,22,0,1,0,0,1,0,0,"black",1,0,0,8,77.73985,4.06237,0
157306,2010,22,1,0,0,0,1,0,0,"black",0,0,0,8,79.21029,3.405277,0
165814,2010,22,1,0,0,0,1,0,0,"black",0,0,0,8,74.05698,3.325344,0
174595,2010,22,0,1,0,0,1,0,0,"black",1,0,0,8,81.80299,1.509303,0
179922,2010,22,1,0,0,0,1,0,0,"black",1,0,0,8,74.09611,.7759005,0
201720,2010,22,0,1,0,1,0,0,0,"white",1,0,0,8,80.10069,3.184713,0
205440,2010,22,0,1,0,0,1,0,0,"black",1,0,0,8,71.75862,1.798596,0
210314,2010,22,0,1,0,1,0,0,0,"white",1,0,1,8,79.36426,4.351525,0
220323,2010,22,0,1,1,0,0,0,0,"hispanic",1,0,0,8,75.81767,3.681166,0
241610,2010,22,1,0,1,0,0,0,0,"hispanic",1,0,0,8,79.39943,3.47543,0
246670,2010,22,0,1,1,0,0,0,0,"hispanic",1,0,1,8,74.08945,3.271761,0
247952,2010,22,1,0,0,0,0,1,0,"asian",1,0,0,8,78.99114,4.237538,0
250679,2010,22,1,0,0,1,0,0,0,"white",0,0,0,8,75.64054,3.799285,0
277137,2010,22,0,1,0,0,0,1,0,"asian",1,1,0,8,78.82439,2.544865,0
